Make_Passport,Make_Hallberg-Rassy,Make_Oyster,Make_Nautor,Country_Netherlands,Make_Bestevaer,Make_Southerly,Make_X-Yachts,Country_Greece,Make_Morris,Country_United Kingdom,Make_Contest,Make_Wauquiez,Region_USA,Country_Croatia,Make_Island Packet,"Length 
(ft)",Make_Malo,Make_Jeanneau,Make_Solaris,Year,Make_Grand Soleil,Make_Tartan,Make_Hunter,Make_Elan,Make_Vismara,Make_Nauticat,Country_Connecticut,Make_Bavaria,Make_Moody,GDP,Make_Beneteau,Make_Maxi,Make_Boreal,Make_Najad,Make_Sabre,Region_Caribbean,Make_J Boats,Country_France,Make_Dufour,Listing Price (USD)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,133617.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,115396.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,137266.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,136046.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,133622.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,170057.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,250000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,199183.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,188285.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,163984.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,9010.0,1,0,0,0,0,0,0,0,0,151837.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,15292.0,1,0,0,0,0,0,0,0,0,230802.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,15292.0,1,0,0,0,0,0,0,0,0,218047.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2010,0,0,0,0,0,0,0,0,0,15292.0,1,0,0,0,0,0,0,0,0,218038.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2010,0,0,0,0,0,0,0,0,0,5025.0,1,0,0,0,0,1,0,0,0,54681.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,0,2010,0,0,0,0,0,0,0,0,0,5025.0,1,0,0,0,0,0,0,0,0,139690.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,2010,0,0,0,0,0,0,0,0,0,60711.0,1,0,0,0,0,0,0,0,0,340115.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,60711.0,1,0,0,0,0,1,0,0,0,140000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,67165.0,1,0,0,0,0,1,0,0,0,99600.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,155000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,121470.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,120285.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,108108.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,106893.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,95961.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,1,0,0,0,155460.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,1,0,0,0,110000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,1,0,0,0,80000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,159900.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,169450.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,170048.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,129900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,179775.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,201732.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,59535.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,115396.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,115396.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,109323.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,130000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,1,0,0,0,129000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,194351.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,0,2011,0,0,0,0,0,0,1,0,0,35657.0,1,0,0,0,0,0,0,0,0,219000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,156696.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,1,0,0,0,179000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,176138.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,169450.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,1,0,205292.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,217431.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,185856.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,170000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,275000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,309582.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,224728.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,182204.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,174309.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,170057.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,2011,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,0,0,267197.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2012,0,0,0,0,0,0,0,0,0,35657.0,1,0,0,0,0,0,0,1,0,145801.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2012,0,0,0,0,0,0,0,0,0,54181.0,1,0,0,0,0,1,0,0,0,139000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2012,0,0,0,0,0,0,0,0,0,54181.0,1,0,0,0,0,0,0,0,0,199500.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2012,0,0,0,0,0,0,0,0,0,54181.0,1,0,0,0,0,0,0,0,0,163863.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,2012,0,0,0,0,0,0,0,0,0,54181.0,1,0,0,0,0,0,0,0,0,106562.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,0,0,0,0,219000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,0,0,0,0,180990.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,0,0,1,0,194325.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,0,0,0,0,182204.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,0,0,0,0,170101.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,33486.0,1,0,0,0,0,1,0,0,0,165000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,23622.11,1,0,0,0,0,0,0,0,0,229000.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,23622.11,1,0,0,0,0,0,0,0,0,241725.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,23622.11,1,0,0,0,0,0,0,0,0,217431.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2012,0,0,0,0,0,0,0,0,0,23622.11,1,0,0,0,0,0,0,0,0,229546.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,1,0,321895.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,0,0,208928.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,0,0,206498.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,0,0,200425.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,0,0,399650.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,69710.0,1,0,0,0,0,0,0,0,0,375000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,83593.0,1,0,0,0,0,0,0,0,0,167635.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,83593.0,1,0,0,0,0,0,0,1,0,423929.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,10045.0,1,0,0,0,0,0,0,1,0,326753.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,10045.0,1,0,0,0,0,0,0,1,0,326709.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,10045.0,1,0,0,0,0,0,0,0,0,206507.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2012,0,0,0,0,0,0,0,0,0,10045.0,1,0,0,0,0,0,0,0,0,206498.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,2012,0,0,0,0,0,0,0,0,0,10045.0,1,0,0,0,0,1,0,0,0,215000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,2012,0,0,0,0,0,0,0,0,0,56569.0,1,0,0,0,0,0,0,0,0,241725.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,2012,0,0,0,0,0,0,0,0,0,56569.0,1,0,0,0,0,0,0,0,0,224719.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2012,0,0,0,0,0,0,0,0,0,45887.0,1,0,0,0,0,0,0,1,0,352262.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,234315.0,1,0,0,0,0,0,0,0,0,220000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,57767.0,1,0,0,0,0,0,0,0,0,219500.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,57767.0,1,0,0,0,0,0,0,0,0,132384.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,57767.0,1,0,0,0,0,0,0,0,0,210000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,77009.0,1,0,0,0,0,0,0,0,0,229000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2013,0,0,0,0,0,0,0,0,0,77009.0,1,0,0,0,0,0,0,0,0,219000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,170101.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,1,0,291527.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,249000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,1,0,0,0,330000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,170064.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,359500.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,346988.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,321895.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,224719.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,309098.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,460370.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,2013,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,352262.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,2014,0,0,0,0,0,0,0,0,0,76753.0,1,0,0,0,0,0,0,0,0,179000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,2014,0,0,0,0,0,0,0,0,0,56095.0,1,0,0,0,0,0,0,0,0,187302.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2014,0,0,0,0,0,0,0,0,0,56095.0,1,0,0,0,0,0,0,0,0,174900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,56095.0,1,0,0,0,0,1,0,0,0,208936.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,56955.0,1,0,0,0,0,0,0,0,0,206498.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,61449.0,1,0,0,0,0,0,0,0,0,194325.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,24567.0,1,0,0,0,0,1,0,0,0,259000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,24567.0,1,0,0,0,0,0,0,0,0,241725.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,24567.0,1,0,0,0,0,0,0,0,0,218645.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,24567.0,1,0,0,0,0,0,0,0,0,194166.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,24567.0,1,0,0,0,0,0,0,0,0,295000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2014,0,0,0,0,0,0,0,0,0,64296.0,1,0,0,0,0,0,0,0,0,194351.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2014,0,0,0,0,0,0,0,0,0,14858.0,1,0,0,0,0,0,0,0,0,224728.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2014,0,0,0,0,0,0,0,0,0,14858.0,1,0,0,0,0,0,0,1,0,200425.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2014,0,0,0,0,0,0,0,0,0,52441.0,1,0,0,0,0,0,0,0,0,224719.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2014,0,0,0,0,0,0,0,0,0,52441.0,1,0,0,0,0,0,0,1,0,382629.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2014,0,0,0,0,0,0,0,0,0,52441.0,1,0,0,0,0,0,0,0,0,400850.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2014,0,0,0,0,0,0,0,0,0,52441.0,1,0,0,0,0,0,0,0,0,395000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2014,0,0,0,0,0,0,0,0,0,52441.0,1,0,0,0,0,0,0,0,0,315834.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,0,0,2014,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,535000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2014,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,376313.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,210000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,189900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,145801.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,1,0,0,0,155000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,1,0,0,0,139000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,244900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,205284.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,230000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,239900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,267233.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,219000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,1,0,0,0,172000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,309900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,233829.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,224728.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,217439.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,180382.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,1,0,340115.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,206385.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,206377.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,399900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,0,0,2015,0,0,0,0,0,0,1,0,0,30103.0,1,0,0,0,0,0,0,0,0,525000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,0,0,499000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,1,0,576981.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,1,0,576981.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2015,0,0,0,0,0,0,0,0,0,30103.0,1,0,0,0,0,0,0,1,0,545399.0
